ticker,company_title,cik,form,filing_date,accession,para_idx,para_text,neg_cnt,unc_cnt,n_tokens,neg_per_1000,unc_per_1000,company_tokens,company_neg_cnt,company_unc_cnt,company_neg_per_1000,company_unc_per_1000,external_tokens,external_neg_cnt,external_unc_cnt,external_neg_per_1000,external_unc_per_1000,company_sent_ratio,external_sent_ratio,finbert_neg,finbert_neu,finbert_pos
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,15,"If our goodwill or amortizable intangible assets become impaired, we may be required to record a significant charge to earnings.
 We acquire other companies and intangible assets and may not realize all the economic benefit from those acquisitions, which could cause an impairment of goodwill or intangibles. We review our amortizable intangible assets for impairment when events or changes in circumstances indicate the carrying value may not be recoverable. We test goodwill for impairment at least annually. Factors that may be a change in circumstances, indicating that the carrying value of our goodwill or amortizable intangible assets may not be recoverable, include a decline in our stock price and market capitalization, reduced future cash flow estimates, and slower growth rates in industry segments in which we participate. We 
have in the past recorded, and may in the future
 be required to record
,
 a significant charge 
in
 our consolidated financial statements during the period in which any impairment of our goodwill or amortizable intangible assets is determined, negatively affecting our results of operations.",8,13,168,47.61904761904762,77.38095238095238,150,8,12,53.333333333333336,80.0,16,0,1,0.0,62.5,0.6666666666666666,0.0,0.01780836470425129,0.8705050349235535,0.11168660968542099
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,16,"CYBERSECURITY, DATA PRIVACY, AND PLATFORM ABUSE RISKS",1,1,7,142.85714285714286,142.85714285714286,0,0,0,0.0,0.0,7,1,1,142.85714285714286,142.85714285714286,0.0,0.0,0.021426787599921227,0.3519172668457031,0.6266559362411499
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,17,"Cyberattacks and security vulnerabilities could lead to reduced revenue, increased costs, liability claims, or harm to our reputation or competitive position.",4,1,21,190.47619047619048,47.61904761904762,21,4,1,190.47619047619048,47.61904761904762,0,0,0,0.0,0.0,1.0,0.0,0.009869969449937344,0.9655466079711914,0.02458341419696808
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,18,Security of our information technology,0,0,5,0.0,0.0,5,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.050908710807561874,0.02261553704738617,0.9264757633209229
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,19,"Threats to IT security can take a variety of forms. Individual and groups of hackers and sophisticated organizations, including state-sponsored organizations or nation-states, continuously undertake attacks that pose threats to our customers and our IT. These actors may use a wide variety of methods, which may include developing and deploying malicious software or exploiting vulnerabilities in hardware, software, or other infrastructure in order to attack our products and services or gain access to our networks and datacenters, using social engineering techniques to induce our employees, users, partners, or customers to disclose passwords or other sensitive information or take other actions to gain access to our data or our users’ or customers’ data, or acting in a coordinated manner to launch distributed denial of service or other coordinated attacks. Nation state and state sponsored actors can deploy significant resources to plan and carry out exploits. Inadequate account security practices may also result in unauthorized access to confidential data. For example, system administrators may fail to timely remove employee account access when no longer appropriate. Employees or third parties may intentionally compromise our or our users’ security or systems or reveal confidential information. Malicious actors may employ the IT supply chain to introduce malware through software updates or compromised supplier accounts or hardware.",12,6,208,57.69230769230769,28.846153846153847,134,6,3,44.776119402985074,22.388059701492537,74,6,3,81.08108108108108,40.54054054054054,0.375,0.125,0.02005614899098873,0.5622062683105469,0.41773757338523865
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,20,"Cyberthreats are constantly evolving
 
and becoming increasingly sophisticated and complex, increasing the difficulty of detecting and successfully defending against them. We may have no current capability to detect certain vulnerabilities, which may allow them to persist in the environment over long periods of time. Cyberthreats can have cascading impacts that unfold with increasing speed across our internal networks and systems and those of our partners and customers. Breaches of our facilities, network, or data security could disrupt the security of our systems and business applications, impair our ability to provide services to our customers and protect the privacy of their data, result in product development delays, compromise confidential or technical business information harming our reputation or competitive position, result in theft or misuse of our intellectual property or other assets, require us to allocate more resources to improve technologies or remediate the impacts of attacks, or otherwise adversely affect our business.",12,3,151,79.47019867549669,19.867549668874172,131,9,3,68.70229007633588,22.900763358778626,20,3,0,150.0,0.0,0.6,0.0,0.011514222249388695,0.8943589925765991,0.09412676841020584
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,21,"The cyberattacks uncovered in late 2020 known as “Solorigate” or “Nobelium” are an example of a supply chain attack where malware was introduced to a software provider’s customers, including us, through software updates. The attackers were later able to create false credentials that appeared legitimate to certain customers’ systems. We may be targets of further attacks similar to Solorigate/Nobelium as both a supplier and consumer of IT.",4,2,64,62.5,31.25,48,3,1,62.5,20.833333333333332,16,1,1,62.5,62.5,0.6666666666666666,0.3333333333333333,0.027538316324353218,0.4217968285083771,0.5506648421287537
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,22,"In addition, our internal IT environment continues to evolve. Often, we are early adopters of new devices and technologies. We embrace new ways of sharing data and communicating internally and with partners and customers using methods such as social networking and other consumer-oriented technologies. Our business policies and internal security controls may not keep pace with these changes as new threats emerge.",1,1,62,16.129032258064516,16.129032258064516,62,1,1,16.129032258064516,16.129032258064516,0,0,0,0.0,0.0,1.0,0.0,0.17224788665771484,0.05257802829146385,0.7751740217208862
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,23,"Security of our products, services, devices, and customers’ data",0,0,9,0.0,0.0,9,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.04638952761888504,0.01800697110593319,0.9356034994125366
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,24,"The security of our products and services is important in our customers’ decisions to purchase or use our products or services across cloud and on-premises environments. Security threats are a significant challenge to companies like us whose business is providing technology products and services to others. Threats to our own IT infrastructure can also affect our customers. Customers using our cloud-based services rely on the security of our infrastructure, including hardware and other elements provided by third parties, to ensure the reliability of our services and the protection of their data. Adversaries tend to focus their efforts on the most popular operating systems, programs, and services, including many of ours, and we expect that to continue. In addition, adversaries can attack our customers’ on-premises or cloud environments, sometimes exploiting previously unknown (“zero day”) vulnerabilities, such as occurred in early calendar year 2021 with several of our Exchange Server on-premises products. Vulnerabilities in these or any product can persist even after we have issued security patches if customers have not installed the most recent updates, or if the attackers exploited the vulnerabilities before patching to install additional malware to further compromise customers’ systems. Adversaries will continue to attack customers using our cloud services as customers embrace digital transformation. Adversaries that acquire user account information can use that information to compromise our users’ accounts, including where accounts share the same attributes as passwords. Inadequate account security practices may also result in unauthorized access, and user activity may result in ransomware or other malicious software impacting a customer’s use of our products or services. We are increasingly incorporating open source software into our products. There may be vulnerabilities in open source software that may make our products susceptible to cyberattacks.",19,6,284,66.90140845070422,21.12676056338028,284,19,6,66.90140845070422,21.12676056338028,0,0,0,0.0,0.0,1.0,0.0,0.03143078461289406,0.4517660140991211,0.5168032050132751
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,25,"Our customers operate complex IT systems with third-party hardware and software from multiple vendors that may include systems acquired over many years. They expect our products and services to support all these systems and products, including those that no longer incorporate the strongest current security advances or standards. As a result, we may not be able to discontinue support in our services for a product, service, standard, or feature solely because a more secure alternative is available. Failure to utilize the most current security advances and standards can increase our customers’ vulnerability to attack. Further, customers of widely varied size and technical sophistication use our technology, and consequently may have limited capabilities and resources to help them adopt and implement state of the art cybersecurity practices and technologies. In addition, we must account for this wide variation of technical sophistication when defining default settings for our products and services, including security default settings, as these settings may limit or otherwise impact other aspects of IT operations and some customers may have limited capability to review and reset these defaults.",6,7,176,34.09090909090909,39.77272727272727,176,6,7,34.09090909090909,39.77272727272727,0,0,0,0.0,0.0,1.0,0.0,0.02138294093310833,0.7417251467704773,0.2368919402360916
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,26,"The Solorigate/Nobelium or similar cyberattacks may adversely impact our customers even if our production services are not directly compromised. We are committed to notifying our customers whose systems have been impacted as we become aware and have available information and actions for customers to help protect themselves. We are also committed to providing guidance and support on detection, tracking, and remediation. We may not be able to detect the existence or extent of these attacks for all of our customers or have information on how to detect or track an attack, especially where an attack involves on-premises software such as Exchange Server where we may have no or limited visibility into our customers’ computing environments.",2,3,116,17.24137931034483,25.862068965517242,116,2,3,17.24137931034483,25.862068965517242,0,0,0,0.0,0.0,1.0,0.0,0.03703221678733826,0.11690733581781387,0.8460604548454285
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,27,Development and deployment of defensive measures,1,0,6,166.66666666666666,0.0,0,0,0,0.0,0.0,6,1,0,166.66666666666666,0.0,0.0,0.0,0.06277816742658615,0.017061365768313408,0.9201604723930359
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,28,"To defend against security threats to our internal IT systems, our cloud-based services, and our customers’ systems, we must continuously engineer more secure products and services, enhance security and reliability features, improve the deployment of software updates to address security vulnerabilities in our own products as well as those provided by others, develop mitigation technologies that help to secure customers from attacks even when software updates are not deployed, maintain the digital security infrastructure that protects the integrity of our network, products, and services, and provide security tools such as firewalls, anti-virus software, and advanced security and information about the need to deploy security measures and the impact of doing so. Customers in certain industries such as financial services, health care, and government may have enhanced or specialized requirements to which we must engineer our product and services.",4,1,138,28.985507246376812,7.246376811594203,138,4,1,28.985507246376812,7.246376811594203,0,0,0,0.0,0.0,1.0,0.0,0.44158482551574707,0.01198029238730669,0.5464349389076233
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,29,"The cost of 
measures to protect product
s and
 customer
-
facing services
 could reduce our operating margins. If we fail to do these things well, actual or perceived security vulnerabilities in our products and services
, data corruption issues, or reduced performance
 could harm our reputation and lead customers to reduce or delay future purchases of products or subscriptions to services, or to use competing products or services. Customers may also spend more on protecting their existing computer systems from attack, which could delay adoption of additional products or services. Customers
, and third parties granted access to their systems, 
may fail to update their systems, continue to run software or operating systems we no longer support, or may fail timely to install
 or enable
 security patches
, or may otherwise fail to adopt adequate security practices.
 Any of these could adversely affect our 
reputation and 
revenue. Actual or perceived vulnerabilities may lead to claims against us. 
Our
 license agreements typically contain provisions that eliminate or limit our exposure to liability, 
but 
there is no assurance these provisions will withstand legal challenges. 
At times, to achieve commercial objectives, we may enter into agreements with larger liability exposure
 to customers.",14,12,195,71.7948717948718,61.53846153846154,117,10,9,85.47008547008546,76.92307692307692,62,4,3,64.51612903225806,48.38709677419355,0.5333333333333333,0.06666666666666667,0.013232266530394554,0.8976702094078064,0.08909747749567032
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,30,"Our products operate in conjunction with and are dependent on products and components across a broad ecosystem of third parties. If there is a security vulnerability in one of these components, and if there is a security exploit targeting it, we could face increased costs, liability claims, reduced revenue, or harm to our reputation or competitive position.",4,2,54,74.07407407407408,37.03703703703704,54,4,2,74.07407407407408,37.03703703703704,0,0,0,0.0,0.0,1.0,0.0,0.011412749998271465,0.9599118232727051,0.028675414621829987
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,31,"Disclosure and misuse of personal data could result in liability and harm our reputation.
 As we continue to grow the number and scale of our cloud-based offerings, we store and process increasingly large amounts of personal data of our customers and users. The continued occurrence of high-profile data breaches provides evidence of an external environment increasingly hostile to information security. Despite our efforts to improve the security controls across our business groups and geographies, it is possible our security controls over personal data, our training of employees and third parties on data security, and other practices we follow may not prevent the improper disclosure or misuse of customer or user data we or our vendors store and manage. In addition, third parties who have limited access to our customer or user data may use this data in unauthorized ways. Improper disclosure or misuse could harm our reputation, lead to legal exposure to customers or users, or subject us to liability under laws that protect personal data, resulting in increased costs or loss of revenue. Our software products and services also enable our customers and users to store and process personal data on-premises or, increasingly, in a cloud-based environment we host. Government authorities can sometimes require us to produce customer or user data in response to valid legal orders. In the U.S. and elsewhere, we advocate for transparency concerning these requests and appropriate limitations on government authority to compel disclosure. Despite our efforts to protect customer and user data, perceptions that the collection, use, and retention of personal information is not satisfactorily protected could inhibit sales of our products or services and could limit adoption of our cloud-based solutions by consumers, businesses, and government entities. Additional security measures we may take to address customer or user concerns, or constraints on our flexibility to determine where and how to operate datacenters in response to customer or user expectations or governmental rules or actions, may cause higher operating expenses or hinder growth of our products and services.",14,11,332,42.16867469879518,33.13253012048193,312,12,11,38.46153846153846,35.256410256410255,20,2,0,100.0,0.0,0.8333333333333334,0.0,0.027849094942212105,0.7332387566566467,0.23891209065914154
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,32,"We may not be able to protect information in our products and services from use by others
. LinkedIn and other Microsoft products and services contain valuable information and content protected by contractual restrictions or technical measures. In certain cases, we have made commitments to our members and users to limit access to or use of this information. Changes in the law or interpretations of the law may weaken our ability to prevent third parties from scraping or gathering information or content through use of bots or other measures and using it for their own benefit, thus diminishing the value of our products and services.",2,2,104,19.23076923076923,19.23076923076923,104,2,2,19.23076923076923,19.23076923076923,0,0,0,0.0,0.0,1.0,0.0,0.014810414984822273,0.9042863845825195,0.08090320229530334
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,33,Abuse of our platforms may harm our reputation or user engagement.,2,1,11,181.8181818181818,90.9090909090909,11,2,1,181.8181818181818,90.9090909090909,0,0,0,0.0,0.0,1.0,0.0,0.011040959507226944,0.9170153737068176,0.07194361090660095
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,34,"Advertising, professional, marketplace, and gaming platform abuses",1,0,7,142.85714285714286,0.0,0,0,0,0.0,0.0,7,1,0,142.85714285714286,0.0,0.0,0.0,0.028444893658161163,0.024682996794581413,0.9468721151351929
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,35,"For platform products and services that provide content or host ads that come from or can be influenced by third parties, including GitHub, LinkedIn, Microsoft Advertising, Microsoft News, Microsoft Store, Bing, and Xbox, our reputation or user engagement may be negatively affected by activity that is hostile or inappropriate. This activity may come from users impersonating other people or organizations, dissemination of information that may be viewed as misleading or intended to manipulate the opinions of our users, or the use of our products or services that violates our terms of service or otherwise for objectionable or illegal ends. Preventing or responding to these actions may require us to make substantial investments in people and technology and these investments may not be successful, adversely affecting our business and consolidated financial statements.",10,5,131,76.33587786259542,38.16793893129771,131,10,5,76.33587786259542,38.16793893129771,0,0,0,0.0,0.0,1.0,0.0,0.017945878207683563,0.7230010032653809,0.25905314087867737
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,36,"Our hosted consumer services as well as our enterprise services may be used to disseminate harmful or illegal content in violation of our terms or applicable law. We may not proactively discover such content due to scale, the limitations of existing technologies, and conflicting legal frameworks. When discovered by users, such content may negatively affect our reputation, our brands, and user engagement. Regulations and other initiatives to make platforms responsible for preventing or eliminating harmful content online have been enacted, and we expect this to continue. We may be subject to enhanced regulatory oversight, civil or criminal liability, or reputational damage if we fail to comply with content moderation regulations, adversely affecting our business and consolidated financial statements.",12,4,118,101.69491525423729,33.898305084745765,118,12,4,101.69491525423729,33.898305084745765,0,0,0,0.0,0.0,1.0,0.0,0.02154717408120632,0.6570577621459961,0.32139503955841064
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,37,"The development of the IoT presents security, privacy, and execution risks. 
To support the growth of the intelligent cloud and the intelligent edge, we are developing products, services, and technologies to power the IoT, a network of distributed and interconnected devices employing sensors, data, and computing capabilities including AI. The IoT’s great potential also carries substantial risks. IoT products and services may contain defects in design, manufacture, or operation that make them insecure or ineffective for their intended purposes. An IoT solution has multiple layers of hardware, sensors, processors, software, and firmware, several of which we may not develop or control. Each layer, including the weakest layer, can impact the security of the whole system. Many IoT devices have limited interfaces and ability to be updated or patched. IoT solutions may collect large amounts of data, and our handling of IoT data may not satisfy customers or regulatory requirements. IoT scenarios may increasingly affect personal health and safety. If IoT solutions that include our technologies do not work as intended, violate the law, or harm individuals or businesses, we may be subject to legal claims or enforcement actions. These risks, if realized, may increase our costs, damage our reputation or brands, or negatively impact our revenues or margins.",9,10,207,43.47826086956522,48.309178743961354,130,5,6,38.46153846153846,46.15384615384615,77,4,4,51.94805194805195,51.94805194805195,0.45454545454545453,0.0,0.01741466484963894,0.6994810700416565,0.2831042408943176
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,38,"Issues in the development and use of AI may result in reputational harm or liability
. We are building AI into many of our offerings
, making AI available for our customers to use in solutions that they build. We
 expect 
these elements
 of our business to grow. We envision a future in which AI operating in our devices, applications, and the cloud helps our customers be more productive in their work and personal lives. As with many disruptive innovations, AI presents risks and challenges that could affect its adoption, and therefore our business. AI algorithms may be flawed. Datasets may be insufficient or contain biased information. 
Ineffective
 or 
inadequate AI development
 practices by Microsoft or others could
 result in incidents that
 impair the acceptance of AI solutions. These deficiencies could undermine the decisions, predictions, or analysis AI applications produce, subjecting us to competitive harm, legal liability, and brand or reputational harm. Some AI scenarios present ethical issues. If we enable or offer AI solutions that are controversial because of their impact on human rights, privacy, employment, or other social
, economic, or political
 issues, we may experience brand or reputational harm.",16,9,188,85.1063829787234,47.87234042553192,132,9,6,68.18181818181819,45.45454545454545,50,6,3,120.0,60.0,0.5294117647058824,0.0,0.017099419608712196,0.7666323184967041,0.21626834571361542
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,39,"We may have excessive outages, data losses, and disruptions of our online services if we fail to maintain an adequate operations infrastructure.
 Our increasing user traffic, growth in services, and the complexity of our products and services demand more computing power. We spend substantial amounts to build, purchase, or lease datacenters and equipment and to upgrade our technology and network infrastructure to handle more traffic on our websites and in our datacenters. These demands continue to increase as we introduce new products and services and support the growth of existing services such as Bing, Azure, Microsoft Account services, Microsoft 365, Microsoft Teams, Dynamics 365, OneDrive, SharePoint Online, Skype, Xbox, and Outlook.com. We are rapidly growing our business of providing a platform and back-end hosting for services provided by third parties to their end users. Maintaining, securing, and expanding this infrastructure is expensive and complex,
 
and requires development of principles for datacenter builds in geographies with higher safety risks. It requires that we maintain an Internet connectivity infrastructure and storage and compute capacity that is robust and reliable within competitive and regulatory constraints that continue to evolve. Inefficiencies or operational failures, including temporary or permanent loss of customer data, insufficient Internet connectivity, or inadequate storage and compute capacity, could diminish the quality of our products, services, and user experience resulting in contractual liability, claims by customers and other third parties, regulatory actions, damage to our reputation, and loss of current and potential users, subscribers, and advertisers, each of which may adversely impact our consolidated financial statements
.",15,4,253,59.28853754940712,15.810276679841897,229,15,3,65.50218340611353,13.100436681222707,24,0,1,0.0,41.666666666666664,0.7777777777777778,0.0,0.054998479783535004,0.7608218789100647,0.1841796636581421
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,40,"We
 may experience quality or supply problems.
 Our hardware products such as Xbox consoles, Surface devices, and other devices we design and market are highly complex and can have defects in design, manufacture, or associated software. We could incur significant expenses, lost revenue, and reputational harm as a result of recalls, safety alerts, or product liability claims if we fail to prevent, detect, or address such issues through design, testing, or warranty repairs.",7,2,72,97.22222222222223,27.77777777777778,65,6,1,92.3076923076923,15.384615384615385,6,1,1,166.66666666666666,166.66666666666666,0.6666666666666666,0.0,0.008430247195065022,0.9555227756500244,0.03604697063565254
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,41,"Our software products and services also may experience quality or reliability problems. The highly sophisticated software we develop may contain bugs and other defects that interfere with their intended operation. Our customers increasingly rely on us for critical business functions
 
and multiple workloads. Many of our products and services are interdependent with one another. Each of these circumstances potentially magnifies the impact of quality or reliability issues. Any defects we do not detect and fix in pre-release testing could cause reduced sales and revenue, damage to our reputation, repair or remediation costs, delays in the release of new products or versions, or legal liability. Although our license agreements typically contain provisions that eliminate or limit our exposure to liability, there is no assurance these provisions will withstand legal challenge.",8,4,129,62.01550387596899,31.007751937984494,113,8,4,70.79646017699115,35.39823008849557,16,0,0,0.0,0.0,0.75,0.0,0.01113981194794178,0.9323284029960632,0.056531764566898346
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,42,"We acquire some device and datacenter components from sole suppliers. Our competitors use some of the same suppliers and their demand for hardware components can affect the capacity available to us. If a component from a sole-source supplier is delayed or becomes unavailable, whether because of supplier capacity constraint, industry shortages, legal or regulatory changes that restrict supply sources, or other reasons, we may not obtain timely replacement supplies, resulting in reduced sales or inadequate datacenter capacity. Component shortages, excess or obsolete inventory, or price reductions resulting in inventory adjustments may increase our cost of revenue. Xbox consoles, Surface devices, datacenter servers, and other hardware are assembled in Asia and other geographies that may be subject to disruptions in the supply chain, resulting in shortages that would affect our revenue and operating margins. These same risks would apply to any other hardware and software products we may offer.",8,5,146,54.794520547945204,34.24657534246575,146,8,5,54.794520547945204,34.24657534246575,0,0,0,0.0,0.0,1.0,0.0,0.011232324875891209,0.9464761018753052,0.042291656136512756
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,43,"LEGAL, REGULATORY, AND LITIGATION RISKS",1,1,5,200.0,200.0,0,0,0,0.0,0.0,5,1,1,200.0,200.0,0.0,1.0,0.02034051902592182,0.06158885732293129,0.9180706739425659
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,44,"Government litigation and regulatory activity relating to competition rules may limit how we design and market our products.
 As a leading global software and device maker, government agencies closely scrutinize us under U.S. and foreign competition laws. Governments are actively enforcing competition laws and regulations, and this includes scrutiny in potentially large markets such as the European Union (“EU”), the U.S., and China. Some jurisdictions also allow competitors or consumers to assert claims of anti-competitive conduct. U.S. federal and state antitrust authorities have previously brought enforcement actions and continue to scrutinize our business.",6,1,89,67.41573033707866,11.235955056179776,47,4,1,85.1063829787234,21.27659574468085,42,2,0,47.61904761904762,0.0,0.5,0.5,0.04087373614311218,0.15289248526096344,0.8062337040901184
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,45,"The European Commission (“the Commission”) closely scrutinizes the design of high-volume Microsoft products and the terms on which we make certain technologies used in these products, such as file formats, programming interfaces, and protocols, available to other companies. Flagship product releases such as Windows can receive significant scrutiny under competition laws. For example, in 2004, the Commission ordered us to create new versions of our Windows operating system that do not include certain multimedia technologies and to provide our competitors with specifications for how to implement certain proprietary Windows communications protocols in their own products. In 2009, the Commission accepted a set of commitments we offered to address the Commission’s concerns relating to competition in web browsing software, including an undertaking to address Commission concerns relating to interoperability. The web browsing commitments expired in 2014. The remaining obligations may limit our ability to innovate in Windows or other products in the future, diminish the developer appeal of the Windows platform, and increase our product development costs. The availability of licenses related to protocols and file formats may enable competitors to develop software products that better mimic the functionality of our products, which could hamper sales of our products.",6,3,194,30.927835051546392,15.463917525773196,175,5,3,28.571428571428573,17.142857142857142,19,1,0,52.63157894736842,0.0,0.7142857142857143,0.14285714285714285,0.05041097104549408,0.5682907700538635,0.38129833340644836
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,46,"Our portfolio of first-party devices continues to grow; at the same time our OEM partners offer a large variety of devices for our platforms. As a result, increasingly we both cooperate and compete with our OEM partners, creating a risk that we fail to do so in compliance with competition rules. Regulatory scrutiny in this area may increase. Certain foreign governments, particularly in China and other countries in Asia, have advanced arguments under their competition laws that exert downward pressure on royalties for our intellectual property.",4,2,83,48.19277108433735,24.096385542168676,76,3,1,39.473684210526315,13.157894736842104,7,1,1,142.85714285714286,142.85714285714286,0.75,0.25,0.019277093932032585,0.9240703582763672,0.056652627885341644
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,47,"Government regulatory actions and court decisions such as these may
 result in fines or
 hinder our ability to provide the benefits of our software to consumers and businesses, reducing the attractiveness of our products and the revenue that come from them. New competition law actions could be initiated
, potentially using previous actions as precedent.
 The outcome of such actions, or steps taken to avoid them, could adversely affect us in a variety of ways, including:",3,3,74,40.54054054054054,40.54054054054054,47,2,1,42.5531914893617,21.27659574468085,27,1,2,37.03703703703704,74.07407407407408,0.3333333333333333,0.3333333333333333,0.013596042059361935,0.8827013969421387,0.10370253026485443
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,48,"Our global operations subject us to potential consequences under anti-corruption, trade, and other laws and regulations.
 The Foreign Corrupt Practices Act (“FCPA”) and other anti-corruption laws and regulations (“Anti-Corruption Laws”) prohibit corrupt payments by our employees, vendors, or agents, and the accounting provisions of the FCPA require us to maintain accurate books and records and adequate internal controls. From time to time, we receive inquiries from authorities in the U.S. and elsewhere which may be based on reports from employees and others about our business activities outside the U.S. and our compliance with Anti-Corruption Laws. Periodically, we receive such reports directly and investigate them, and also cooperate with investigations by U.S. and foreign law enforcement authorities. On 
July 22, 
2019, our Hungarian subsidiary entered into a non-prosecution agreement (“NPA”) with the U.S. Department of Justice (“DOJ”) and we agreed to the terms of a cease and desist order with the Securities and Exchange Commission. These agreements required us to pay $25.3 million in monetary penalties, disgorgement, and interest pertaining to activities at Microsoft’s subsidiary in Hungary. The NPA, which has a three-year term
 
concluding in July 2022, also contains certain ongoing compliance requirements, including the obligations to disclose to the DOJ certain potential FCPA-related allegations or issues and to cooperate in any inquiries. Most countries in which we operate also have competition laws that prohibit competitors from colluding or otherwise attempting to reduce competition between themselves. While we devote substantial resources to our U.S. and international compliance programs and have implemented policies, training, and internal controls designed to reduce the risk of corrupt payments and collusive activity, our employees, vendors, or agents may violate our policies. Our failure to comply with Anti-Corruption Laws or competition laws could result in significant fines and penalties, criminal sanctions against us, our officers, or our employees, prohibitions on the conduct of our business, and damage to our reputation.",19,4,302,62.913907284768214,13.245033112582782,260,17,4,65.38461538461539,15.384615384615385,40,2,0,50.0,0.0,0.8125,0.0625,0.04923432320356369,0.06986062228679657,0.8809050917625427
MSFT,MICROSOFT CORP,0000789019,10-Q,2022-01-25,000156459022002324,49,"Increasing trade laws, policies, sanctions, and other regulatory requirements also affect our operations in and outside the U.S. relating to trade and investment. Economic sanctions in the U.S., the EU, and other countries prohibit most business with restricted entities or countries such as Crimea, Cuba, Iran, North Korea, and Syria. U.S. export controls restrict Microsoft from offering many of its products and services to, or making investments in, certain entities in specified countries. U.S. import controls restrict us from integrating certain information and communication technologies into our supply chain and allow for government review of transactions involving information and communications technology from countries determined to be foreign adversaries. Non-compliance could result in reputational harm, operational delays, monetary fines, loss of export privileges, or criminal sanctions.",6,1,121,49.586776859504134,8.264462809917354,73,1,0,13.698630136986301,0.0,48,5,1,104.16666666666667,20.833333333333332,0.5,0.0,0.018091559410095215,0.7065114378929138,0.27539703249931335
